trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1818,False,"{'a': 0.002, 'e': 0.026410331518177187}",25,20,10.548954713686179,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.002, 'e': 0.02635756364060769}",20,11,1.7844112739719256,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1820,False,"{'a': 0.002, 'e': 0.026304901193327908}",25,11,24.704501913346668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.002, 'e': 0.02625234396568796}",20,5,24.38994697401256,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.002, 'e': 0.02619989174745889}",35,15,34.08351136967742,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.002, 'e': 0.026147544328831734}",25,14,21.142790031138446,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.002, 'e': 0.026095301500416765}",25,7,28.988474605015128,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.002, 'e': 0.02604316305324258}",30,15,25.431024258746806,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.002, 'e': 0.025991128778755347}",20,11,6.167116613758582,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1827,False,"{'a': 0.002, 'e': 0.02593919846881787}",20,12,11.425015931665644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.002, 'e': 0.025887371915708866}",25,12,21.67572151697267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.002, 'e': 0.025835648912122026}",20,13,16.263058947503104,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.002, 'e': 0.0257840292511653}",25,12,24.212972679198916,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.002, 'e': 0.02573251272635994}",25,12,21.57889758717262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.002, 'e': 0.025681099131639813}",20,0,32.90631896108535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1833,False,"{'a': 0.002, 'e': 0.02562978826135044}",20,8,6.385561887420547,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1834,False,"{'a': 0.002, 'e': 0.025578579910248294}",20,14,11.241549825555541,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.002, 'e': 0.025527473873499885}",20,4,21.33974749660766,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.002, 'e': 0.025476469946681016}",25,8,9.450981390692121,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1837,False,"{'a': 0.002, 'e': 0.025425567925775893}",20,14,12.009516389745823,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.002, 'e': 0.025374767607176385}",20,0,32.329251613602835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1839,False,"{'a': 0.002, 'e': 0.025324068787681127}",35,18,29.12731313521967,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.002, 'e': 0.025273471264494796}",30,12,33.0482545742035,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.002, 'e': 0.025222974835227212}",30,17,22.615251419774957,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.002, 'e': 0.025172579297892607}",25,15,19.35770761845047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.002, 'e': 0.02512228445090875}",25,10,25.98089598583057,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.002, 'e': 0.025072090093096203}",20,10,15.315475602290823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.002, 'e': 0.025021996023677443}",20,10,18.93903355577909,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.002, 'e': 0.024972002042276155}",20,0,36.91762093820555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.002, 'e': 0.02492210794891632}",20,5,30.304494772701137,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.002, 'e': 0.024872313544021522}",20,9,-1.556426834928207,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1849,False,"{'a': 0.002, 'e': 0.02482261862841405}",20,13,10.680537391968333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.002, 'e': 0.0247730230033142}",25,20,11.387135858927651,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.002, 'e': 0.024723526470339388}",20,16,5.953113347205917,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.002, 'e': 0.02467412883150343}",30,18,21.07751887413833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.002, 'e': 0.024624829889215685}",20,7,24.627080820358596,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.002, 'e': 0.02457562944628034}",20,13,13.759720129252319,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.002, 'e': 0.024526527305895537}",30,8,-3.2699482313961816,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1856,False,"{'a': 0.002, 'e': 0.02447752327165267}",30,19,21.86018219181777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.002, 'e': 0.024428617147535518}",30,12,35.05697129372342,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.002, 'e': 0.024379808737919537}",25,11,22.975466488299674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.002, 'e': 0.024331097847571002}",25,14,21.025511588299224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.002, 'e': 0.02428248428164631}",20,16,7.666964939108367,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.002, 'e': 0.024233967845691113}",20,10,19.647393037268504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.002, 'e': 0.02418554834563962}",30,22,12.943385603862986,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.002, 'e': 0.024137225587813747}",30,12,31.98850788640921,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.002, 'e': 0.024088999378922418}",25,13,22.83801728497219,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.002, 'e': 0.024040869526060712}",20,2,28.34074978632212,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.002, 'e': 0.023992835836709175}",35,20,26.21171262560324,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.002, 'e': 0.023944898118732967}",30,14,30.095308270119666,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.002, 'e': 0.023897056180381168}",25,20,7.334920686152518,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.002, 'e': 0.023849309830285947}",25,15,-20.513183503552508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1870,False,"{'a': 0.002, 'e': 0.023801658877461853}",20,0,31.165894139388435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1871,False,"{'a': 0.002, 'e': 0.023754103131304997}",20,10,19.883597937598434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.002, 'e': 0.023706642401592346}",25,13,17.84478343623602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.002, 'e': 0.0236592764984809}",30,13,22.846045185124066,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.002, 'e': 0.023612005232507005}",30,17,23.342394940233746,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.002, 'e': 0.02356482841458551}",30,12,28.283572078497397,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.002, 'e': 0.023517745856009107}",20,0,14.312253496995162,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1877,False,"{'a': 0.002, 'e': 0.023470757368447476}",20,13,12.726078105880323,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.002, 'e': 0.023423862763946618}",20,13,12.326012734850591,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.002, 'e': 0.023377061854928043}",25,13,18.828556526383448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.002, 'e': 0.023330354454188063}",20,15,9.437766392646243,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.002, 'e': 0.023283740374897}",25,15,18.705021970772727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.002, 'e': 0.023237219430598487}",25,7,27.65741941421932,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.002, 'e': 0.023190791435208673}",20,11,18.91722057925778,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.002, 'e': 0.023144456203015532}",25,16,15.205023045033267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.002, 'e': 0.02309821354867805}",25,15,17.77004144636574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.002, 'e': 0.02305206328722557}",25,6,23.172468565454388,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1887,False,"{'a': 0.002, 'e': 0.023006005234056964}",25,15,19.308865126892563,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.002, 'e': 0.022960039204939983}",20,12,13.458345779589184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.002, 'e': 0.022914165016010422}",20,5,16.653199386665033,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1890,False,"{'a': 0.002, 'e': 0.022868382483771488}",25,11,20.38386876833795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.002, 'e': 0.02282269142509297}",25,20,10.212132268711262,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.002, 'e': 0.022777091657210594}",20,9,20.36718239964018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.002, 'e': 0.022731582997725205}",25,0,36.84370847248011,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1894,False,"{'a': 0.002, 'e': 0.022686165264602126}",20,10,20.154104121542538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.002, 'e': 0.022640838276170343}",30,12,30.08889948935626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.002, 'e': 0.022595601851121864}",20,10,17.758391715890916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.002, 'e': 0.022550455808510905}",20,5,29.173468359035258,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.002, 'e': 0.02250539996775326}",30,16,23.58673885785406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.002, 'e': 0.02246043414862548}",20,14,11.799437734252106,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.002, 'e': 0.022415558171264255}",20,3,31.91494446081568,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.002, 'e': 0.02237077185616559}",25,13,20.11342613768464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.002, 'e': 0.022326075024184187}",20,6,27.48042028783803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.002, 'e': 0.02228146749653264}",25,8,30.939657874246258,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.002, 'e': 0.0222369490947808}",25,3,36.501528520848005,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.002, 'e': 0.022192519640854974}",35,9,36.632647943340444,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.002, 'e': 0.022148178957037315}",25,17,8.257451931614906,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.002, 'e': 0.022103926865965004}",25,3,38.05741908203007,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.002, 'e': 0.022059763190629637}",20,10,20.047421537863965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.002, 'e': 0.02201568775437644}",20,9,-25.323591262328478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1910,False,"{'a': 0.002, 'e': 0.021971700380903618}",20,12,-28.797451212951017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1911,False,"{'a': 0.002, 'e': 0.02192780089426161}",20,10,17.04884665206079,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.002, 'e': 0.021883989118852424}",30,16,27.39685728677829,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.002, 'e': 0.021840264879428885}",20,8,21.836845952515716,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.002, 'e': 0.02179662800109399}",20,12,17.82473041097375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.002, 'e': 0.021753078309300157}",20,8,22.37774218532994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.002, 'e': 0.02170961562984857}",25,8,18.823498082899263,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.002, 'e': 0.02166623978888844}",20,11,17.951364122315375,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.002, 'e': 0.021622950612916365}",25,13,16.14166617625209,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.002, 'e': 0.021579747928775563}",25,15,19.71725499402484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.002, 'e': 0.02153663156365526}",30,14,30.637168458417108,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.002, 'e': 0.021493601345089923}",20,3,29.08138842962086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.002, 'e': 0.021450657100958614}",25,9,27.394429989379407,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.002, 'e': 0.021407798659484324}",20,7,21.751355144800822,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.002, 'e': 0.021365025849233204}",25,17,15.58187689476564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.002, 'e': 0.02132233849911398}",20,8,23.72476857452733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.002, 'e': 0.02127973643837717}",30,17,11.352017365376533,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.002, 'e': 0.021237219496614494}",20,3,29.82698114532196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.002, 'e': 0.02119478750375811}",25,13,20.890247442436745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.002, 'e': 0.021152440290080017}",20,12,15.199773893728926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.002, 'e': 0.021110177686191275}",25,14,19.942974681204813,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.002, 'e': 0.021067999523041434}",25,17,11.9955138742181,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.002, 'e': 0.021025905631917766}",20,15,8.703251453802443,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.002, 'e': 0.02098389584444467}",25,16,15.363356288999928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.002, 'e': 0.02094196999258292}",20,15,8.683865973957422,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.002, 'e': 0.020900127908629072}",20,9,19.60735142268548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.002, 'e': 0.02085836942521472}",20,10,18.856110768597453,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.002, 'e': 0.020816694375305884}",25,16,16.231512901739357,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.002, 'e': 0.020775102592202298}",20,12,12.174407406193259,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.002, 'e': 0.02073359390953679}",25,0,38.51275081869578,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1940,False,"{'a': 0.002, 'e': 0.020692168161274557}",30,18,21.35644945550779,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.002, 'e': 0.020650825181712566}",20,13,13.183100414194818,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.002, 'e': 0.020609564805478826}",25,13,22.845075012403687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.002, 'e': 0.0205683868675318}",20,5,21.9415377589821,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.002, 'e': 0.02052729120315966}",20,9,4.473242292025449,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1945,False,"{'a': 0.002, 'e': 0.020486277647979705}",30,13,-19.943493729900624,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1946,False,"{'a': 0.002, 'e': 0.020445346037937653}",20,10,17.17006767897074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.002, 'e': 0.02040449620930702}",20,11,18.255296344267506,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.002, 'e': 0.020363727998688425}",30,8,39.23450708126268,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.002, 'e': 0.020323041243008984}",25,6,31.86233585431292,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.002, 'e': 0.0202824357795216}",25,13,18.652006670242024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.002, 'e': 0.02024191144580439}",20,9,21.159425474733077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.002, 'e': 0.020201468079759942}",25,13,21.145232904518625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.002, 'e': 0.02016110551961476}",20,14,8.240424287471425,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.002, 'e': 0.020120823603918526}",25,13,20.727141327185844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.002, 'e': 0.020080622171543543}",20,12,12.419397665187915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.002, 'e': 0.020040501061684014}",35,15,33.26411418215267,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.002, 'e': 0.02000046011385546}",20,10,22.574444863268365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.002, 'e': 0.01996049916789402}",20,8,19.29399691984867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.002, 'e': 0.019920618063955876}",20,6,24.403251575900363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.002, 'e': 0.01988081664251654}",20,14,10.039920495797345,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.002, 'e': 0.019841094744370288}",20,0,25.88126354582102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1962,False,"{'a': 0.002, 'e': 0.019801452210629462}",20,15,8.83649586385605,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.002, 'e': 0.019761888882723885}",20,10,17.541632341527894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.002, 'e': 0.019722404602400184}",30,12,30.587257061403154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.002, 'e': 0.019682999211721196}",20,11,14.967988496785566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.002, 'e': 0.019643672553065292}",20,10,20.455175675294505,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.002, 'e': 0.0196044244691258}",25,15,15.920783018349407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.002, 'e': 0.019565254802910312}",25,13,18.621572171667967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.002, 'e': 0.019526163397740135}",35,16,31.25573996569282,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.002, 'e': 0.01948715009724957}",25,13,21.963675729234573,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.002, 'e': 0.01944821474538539}",20,13,15.33020324627916,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.002, 'e': 0.019409357186406115}",30,20,17.419464857073507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.002, 'e': 0.01937057726488147}",20,11,16.30252980304049,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.002, 'e': 0.019331874825691705}",20,10,17.293708530576925,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.002, 'e': 0.019293249714027027}",25,19,12.849106874685997,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.002, 'e': 0.01925470177538692}",20,0,28.214497573678127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1977,False,"{'a': 0.002, 'e': 0.019216230855579598}",20,10,17.515136315262286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.002, 'e': 0.01917783680072131}",20,11,13.517625708217512,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.002, 'e': 0.019139519457235805}",20,15,7.910440743182736,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.002, 'e': 0.019101278671853638}",20,11,15.803951951256536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.002, 'e': 0.019063114291611637}",25,11,16.282526356408344,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.002, 'e': 0.01902502616385221}",35,23,18.77246670164348,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.002, 'e': 0.018987014136222814}",30,19,20.894370710008317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.002, 'e': 0.01894907805667527}",30,16,12.258455331918887,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1985,False,"{'a': 0.002, 'e': 0.018911217773465227}",20,14,11.453339250314404,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.002, 'e': 0.018873433135151486}",30,0,50.45456824546029,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1987,False,"{'a': 0.002, 'e': 0.018835723990595455}",20,12,13.117381242817038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.002, 'e': 0.018798090188960496}",25,14,10.080836348533227,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1989,False,"{'a': 0.002, 'e': 0.018760531579711363}",20,11,15.898852602142693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.002, 'e': 0.018723048012613555}",30,15,27.253402758156277,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.002, 'e': 0.018685639337732773}",20,8,22.137989227103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.002, 'e': 0.018648305405434242}",25,15,19.0411612256231,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.002, 'e': 0.01861104606638221}",20,13,10.43973141168328,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.002, 'e': 0.01857386117153925}",25,11,21.916326663422804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.002, 'e': 0.018536750572165746}",25,5,35.31428323718565,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.002, 'e': 0.018499714119819242}",25,11,25.649305000947496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.002, 'e': 0.018462751666353888}",30,13,30.97247720338699,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.002, 'e': 0.01842586306391981}",25,11,-18.262797844755386,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1999,False,"{'a': 0.002, 'e': 0.018389048164962566}",20,14,-0.35354743361024465,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.002, 'e': 0.01835230682222249}",20,5,27.413972148845488,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
